,SEASON_YEAR,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,TEAM_ID,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,E_PACE,E_DEF_RATING
30,2023-24,LAC,LA Clippers,22300037,2023-11-17,LAC vs. HOU,1610612745,714,1245,0.573,0.591,1294,2871,0.451,0.476,385,1168,0.33,0.364,909,1703,0.534,0.548,98.8,105.2
26,2023-24,LAC,LA Clippers,22300024,2023-11-14,LAC @ DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
5,2023-24,LAC,LA Clippers,22300179,2023-11-12,LAC vs. MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
11,2023-24,LAC,LA Clippers,22300014,2023-11-10,LAC @ DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
31,2023-24,LAC,LA Clippers,22300160,2023-11-08,LAC @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
14,2023-24,LAC,LA Clippers,22300151,2023-11-06,LAC @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
32,2023-24,LAC,LA Clippers,22300127,2023-11-01,LAC @ LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
33,2023-24,LAC,LA Clippers,22300114,2023-10-31,LAC vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
29,2023-24,LAC,LA Clippers,22300099,2023-10-29,LAC vs. SAS,1610612759,821,1382,0.594,0.582,1535,3121,0.492,0.475,487,1248,0.39,0.369,1048,1873,0.56,0.542,104.6,116.5
23,2023-24,LAC,LA Clippers,22300085,2023-10-27,LAC @ UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
21,2023-24,LAC,LA Clippers,22300074,2023-10-25,LAC vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
0,2023-24,MIA,Miami Heat,22300489,2024-01-05,MIA @ PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
1,2023-24,MIA,Miami Heat,22300475,2024-01-03,MIA @ LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
3,2023-24,MIA,Miami Heat,22300458,2024-01-01,MIA @ LAC,1610612746,740,1320,0.561,0.583,1377,3016,0.457,0.469,427,1207,0.354,0.364,950,1809,0.525,0.54,101.2,106.0
4,2023-24,MIA,Miami Heat,22300439,2023-12-30,MIA @ UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
5,2023-24,MIA,Miami Heat,22300426,2023-12-28,MIA @ GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
6,2023-24,MIA,Miami Heat,22300404,2023-12-25,MIA vs. PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
7,2023-24,MIA,Miami Heat,22300384,2023-12-22,MIA vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
9,2023-24,MIA,Miami Heat,22300366,2023-12-20,MIA @ ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
10,2023-24,MIA,Miami Heat,22300353,2023-12-18,MIA vs. MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
12,2023-24,MIA,Miami Heat,22300337,2023-12-16,MIA vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
13,2023-24,MIA,Miami Heat,22300320,2023-12-14,MIA vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
16,2023-24,MIA,Miami Heat,22300312,2023-12-13,MIA vs. CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
17,2023-24,MIA,Miami Heat,22300292,2023-12-11,MIA @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
19,2023-24,MIA,Miami Heat,22301220,2023-12-08,MIA vs. CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
21,2023-24,MIA,Miami Heat,22301207,2023-12-06,MIA @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
22,2023-24,MIA,Miami Heat,22300284,2023-12-02,MIA vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
23,2023-24,MIA,Miami Heat,22300267,2023-11-30,MIA vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
24,2023-24,MIA,Miami Heat,22300056,2023-11-28,MIA vs. MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
26,2023-24,MIA,Miami Heat,22300240,2023-11-25,MIA @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
29,2023-24,MIA,Miami Heat,22300045,2023-11-24,MIA @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
20,2023-24,MIA,Miami Heat,22300229,2023-11-22,MIA @ CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
14,2023-24,MIA,Miami Heat,22300220,2023-11-20,MIA @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
15,2023-24,MIA,Miami Heat,22300204,2023-11-18,MIA @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
27,2023-24,MIA,Miami Heat,22300200,2023-11-16,MIA vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
18,2023-24,MIA,Miami Heat,22300017,2023-11-14,MIA @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
30,2023-24,MIA,Miami Heat,22300184,2023-11-12,MIA @ SAS,1610612759,821,1382,0.594,0.582,1535,3121,0.492,0.475,487,1248,0.39,0.369,1048,1873,0.56,0.542,104.6,116.5
8,2023-24,MIA,Miami Heat,22300175,2023-11-11,MIA @ ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
31,2023-24,MIA,Miami Heat,22300164,2023-11-08,MIA @ MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
2,2023-24,MIA,Miami Heat,22300150,2023-11-06,MIA vs. LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
32,2023-24,MIA,Miami Heat,22300003,2023-11-03,MIA vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
28,2023-24,MIA,Miami Heat,22300119,2023-11-01,MIA vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
25,2023-24,MIA,Miami Heat,22300107,2023-10-30,MIA @ MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
11,2023-24,MIA,Miami Heat,22300093,2023-10-28,MIA @ MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
33,2023-24,MIA,Miami Heat,22300080,2023-10-27,MIA @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
34,2023-24,MIA,Miami Heat,22300068,2023-10-25,MIA vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
0,2023-24,CLE,Cleveland Cavaliers,22300482,2024-01-05,CLE vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
1,2023-24,CLE,Cleveland Cavaliers,22300465,2024-01-03,CLE vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
2,2023-24,CLE,Cleveland Cavaliers,22300452,2024-01-01,CLE @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
4,2023-24,CLE,Cleveland Cavaliers,22300433,2023-12-29,CLE vs. MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
5,2023-24,CLE,Cleveland Cavaliers,22300420,2023-12-27,CLE @ DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
6,2023-24,CLE,Cleveland Cavaliers,22300396,2023-12-23,CLE @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
7,2023-24,CLE,Cleveland Cavaliers,22300375,2023-12-21,CLE vs. NOP,1610612740,802,1344,0.597,0.581,1435,3124,0.459,0.471,462,1380,0.335,0.364,973,1744,0.558,0.541,102.8,109.5
8,2023-24,CLE,Cleveland Cavaliers,22300364,2023-12-20,CLE vs. UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
9,2023-24,CLE,Cleveland Cavaliers,22300349,2023-12-18,CLE vs. HOU,1610612745,714,1245,0.573,0.591,1294,2871,0.451,0.476,385,1168,0.33,0.364,909,1703,0.534,0.548,98.8,105.2
10,2023-24,CLE,Cleveland Cavaliers,22300336,2023-12-16,CLE vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
12,2023-24,CLE,Cleveland Cavaliers,22300319,2023-12-14,CLE @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
13,2023-24,CLE,Cleveland Cavaliers,22300305,2023-12-12,CLE @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
14,2023-24,CLE,Cleveland Cavaliers,22300294,2023-12-11,CLE @ ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
16,2023-24,CLE,Cleveland Cavaliers,22301220,2023-12-08,CLE @ MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
15,2023-24,CLE,Cleveland Cavaliers,22301205,2023-12-06,CLE vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
18,2023-24,CLE,Cleveland Cavaliers,22300283,2023-12-02,CLE @ DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
20,2023-24,CLE,Cleveland Cavaliers,22300265,2023-11-30,CLE vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
11,2023-24,CLE,Cleveland Cavaliers,22300055,2023-11-28,CLE vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
3,2023-24,CLE,Cleveland Cavaliers,22300251,2023-11-26,CLE vs. TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
22,2023-24,CLE,Cleveland Cavaliers,22300242,2023-11-25,CLE vs. LAL,1610612747,751,1311,0.573,0.578,1515,3244,0.467,0.471,511,1340,0.381,0.366,1004,1904,0.527,0.538,102.4,107.5
17,2023-24,CLE,Cleveland Cavaliers,22300229,2023-11-22,CLE vs. MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
23,2023-24,CLE,Cleveland Cavaliers,22300040,2023-11-21,CLE @ PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
24,2023-24,CLE,Cleveland Cavaliers,22300210,2023-11-19,CLE vs. DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
19,2023-24,CLE,Cleveland Cavaliers,22300030,2023-11-17,CLE vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
21,2023-24,CLE,Cleveland Cavaliers,22300199,2023-11-15,CLE @ POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
25,2023-24,CLE,Cleveland Cavaliers,22300191,2023-11-13,CLE @ SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
26,2023-24,CLE,Cleveland Cavaliers,22300176,2023-11-11,CLE @ GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
28,2023-24,CLE,Cleveland Cavaliers,22300167,2023-11-08,CLE @ OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
27,2023-24,CLE,Cleveland Cavaliers,22300142,2023-11-05,CLE vs. GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
30,2023-24,CLE,Cleveland Cavaliers,22300001,2023-11-03,CLE @ IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
32,2023-24,CLE,Cleveland Cavaliers,22300120,2023-11-01,CLE @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
33,2023-24,CLE,Cleveland Cavaliers,22300112,2023-10-31,CLE vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
31,2023-24,CLE,Cleveland Cavaliers,22300091,2023-10-28,CLE vs. IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
29,2023-24,CLE,Cleveland Cavaliers,22300081,2023-10-27,CLE vs. OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
34,2023-24,CLE,Cleveland Cavaliers,22300067,2023-10-25,CLE @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
0,2023-24,TOR,Toronto Raptors,22300492,2024-01-05,TOR @ SAC,1610612758,824,1382,0.596,0.582,1453,2994,0.485,0.473,433,1141,0.379,0.365,1020,1853,0.55,0.541,102.0,111.8
1,2023-24,TOR,Toronto Raptors,22300470,2024-01-03,TOR @ MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
2,2023-24,TOR,Toronto Raptors,22300452,2024-01-01,TOR vs. CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
4,2023-24,TOR,Toronto Raptors,22300440,2023-12-30,TOR @ DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
6,2023-24,TOR,Toronto Raptors,22300432,2023-12-29,TOR @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
9,2023-24,TOR,Toronto Raptors,22300416,2023-12-27,TOR @ WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
11,2023-24,TOR,Toronto Raptors,22300395,2023-12-23,TOR vs. UTA,1610612762,870,1479,0.588,0.578,1579,3285,0.481,0.47,511,1358,0.376,0.364,1068,1927,0.554,0.538,102.4,116.8
12,2023-24,TOR,Toronto Raptors,22300382,2023-12-22,TOR @ PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
15,2023-24,TOR,Toronto Raptors,22300369,2023-12-20,TOR vs. DEN,1610612743,812,1448,0.561,0.582,1457,3153,0.462,0.472,410,1136,0.361,0.365,1047,2017,0.519,0.54,99.8,110.0
16,2023-24,TOR,Toronto Raptors,22300354,2023-12-18,TOR vs. CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
18,2023-24,TOR,Toronto Raptors,22300330,2023-12-15,TOR vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
19,2023-24,TOR,Toronto Raptors,22300313,2023-12-13,TOR vs. ATL,1610612737,883,1424,0.62,0.585,1562,3093,0.505,0.477,469,1213,0.387,0.367,1093,1880,0.581,0.546,104.5,115.1
20,2023-24,TOR,Toronto Raptors,22300297,2023-12-11,TOR @ NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
17,2023-24,TOR,Toronto Raptors,22301216,2023-12-08,TOR @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
22,2023-24,TOR,Toronto Raptors,22301207,2023-12-06,TOR vs. MIA,1610612748,802,1303,0.616,0.586,1443,3006,0.48,0.473,464,1267,0.366,0.363,979,1739,0.563,0.544,99.2,108.2
21,2023-24,TOR,Toronto Raptors,22300276,2023-12-01,TOR vs. NYK,1610612752,760,1283,0.592,0.592,1452,3051,0.476,0.479,466,1241,0.376,0.367,986,1810,0.545,0.55,98.5,108.9
23,2023-24,TOR,Toronto Raptors,22300260,2023-11-29,TOR vs. PHX,1610612756,799,1385,0.577,0.577,1450,3130,0.463,0.466,441,1213,0.364,0.361,1009,1917,0.526,0.534,99.9,111.1
24,2023-24,TOR,Toronto Raptors,22300054,2023-11-28,TOR @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
3,2023-24,TOR,Toronto Raptors,22300251,2023-11-26,TOR @ CLE,1610612739,775,1388,0.558,0.586,1411,3068,0.46,0.475,422,1176,0.359,0.367,989,1892,0.523,0.545,100.9,110.0
25,2023-24,TOR,Toronto Raptors,22300046,2023-11-24,TOR vs. CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
27,2023-24,TOR,Toronto Raptors,22300230,2023-11-22,TOR @ IND,1610612754,971,1662,0.584,0.585,1546,3088,0.501,0.474,362,962,0.376,0.365,1184,2126,0.557,0.544,107.1,117.9
28,2023-24,TOR,Toronto Raptors,22300038,2023-11-21,TOR @ ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
5,2023-24,TOR,Toronto Raptors,22300211,2023-11-19,TOR vs. DET,1610612765,883,1528,0.578,0.583,1540,3136,0.491,0.474,415,1078,0.385,0.366,1125,2058,0.547,0.543,102.3,114.7
7,2023-24,TOR,Toronto Raptors,22300031,2023-11-17,TOR vs. BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
29,2023-24,TOR,Toronto Raptors,22300195,2023-11-15,TOR vs. MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
10,2023-24,TOR,Toronto Raptors,22300189,2023-11-13,TOR vs. WAS,1610612764,928,1524,0.609,0.583,1602,3192,0.502,0.474,451,1187,0.38,0.365,1151,2005,0.574,0.544,105.6,118.1
8,2023-24,TOR,Toronto Raptors,22300174,2023-11-11,TOR @ BOS,1610612738,722,1344,0.537,0.585,1401,3122,0.449,0.475,471,1295,0.364,0.364,930,1827,0.509,0.544,100.3,105.9
31,2023-24,TOR,Toronto Raptors,22300168,2023-11-08,TOR @ DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
32,2023-24,TOR,Toronto Raptors,22300141,2023-11-05,TOR @ SAS,1610612759,821,1382,0.594,0.582,1535,3121,0.492,0.475,487,1248,0.39,0.369,1048,1873,0.56,0.542,104.6,116.5
13,2023-24,TOR,Toronto Raptors,22300128,2023-11-02,TOR @ PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
30,2023-24,TOR,Toronto Raptors,22300116,2023-11-01,TOR vs. MIL,1610612749,861,1493,0.577,0.583,1569,3328,0.471,0.473,401,1208,0.332,0.365,1168,2120,0.551,0.542,103.9,113.1
33,2023-24,TOR,Toronto Raptors,22300105,2023-10-30,TOR vs. POR,1610612757,917,1413,0.649,0.592,1468,2975,0.493,0.473,375,1117,0.336,0.363,1093,1858,0.588,0.548,100.5,111.5
14,2023-24,TOR,Toronto Raptors,22300092,2023-10-28,TOR vs. PHI,1610612755,794,1374,0.578,0.585,1376,2980,0.462,0.476,383,1116,0.343,0.365,993,1864,0.533,0.545,101.5,110.9
26,2023-24,TOR,Toronto Raptors,22300082,2023-10-27,TOR @ CHI,1610612741,781,1317,0.593,0.588,1483,3164,0.469,0.478,516,1410,0.366,0.368,967,1754,0.551,0.547,97.9,112.9
34,2023-24,TOR,Toronto Raptors,22300069,2023-10-25,TOR vs. MIN,1610612750,715,1302,0.549,0.585,1348,3015,0.447,0.473,378,1100,0.344,0.367,970,1915,0.507,0.544,101.6,103.5
0,2023-24,DEN,Denver Nuggets,22300488,2024-01-05,DEN vs. ORL,1610612753,799,1358,0.588,0.591,1426,3004,0.475,0.476,415,1149,0.361,0.366,1011,1855,0.545,0.549,102.7,104.7
2,2023-24,DEN,Denver Nuggets,22300478,2024-01-04,DEN @ GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
5,2023-24,DEN,Denver Nuggets,22300455,2024-01-01,DEN vs. CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
7,2023-24,DEN,Denver Nuggets,22300435,2023-12-29,DEN vs. OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
10,2023-24,DEN,Denver Nuggets,22300425,2023-12-28,DEN vs. MEM,1610612763,730,1332,0.548,0.584,1413,3049,0.463,0.475,487,1258,0.387,0.367,926,1791,0.517,0.543,102.2,111.5
3,2023-24,DEN,Denver Nuggets,22300402,2023-12-25,DEN vs. GSW,1610612744,805,1378,0.584,0.584,1472,3148,0.468,0.477,435,1251,0.348,0.369,1037,1897,0.547,0.545,102.1,111.0
6,2023-24,DEN,Denver Nuggets,22300390,2023-12-23,DEN @ CHA,1610612766,809,1332,0.607,0.585,1446,2903,0.498,0.477,449,1134,0.396,0.37,997,1769,0.564,0.544,103.2,116.7
12,2023-24,DEN,Denver Nuggets,22300383,2023-12-22,DEN @ BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
14,2023-24,DEN,Denver Nuggets,22300369,2023-12-20,DEN @ TOR,1610612761,851,1453,0.586,0.584,1520,3150,0.483,0.473,460,1198,0.384,0.365,1060,1952,0.543,0.544,101.4,109.2
15,2023-24,DEN,Denver Nuggets,22300356,2023-12-18,DEN vs. DAL,1610612742,897,1452,0.618,0.577,1572,3279,0.479,0.469,479,1308,0.366,0.362,1093,1971,0.555,0.536,103.1,115.0
8,2023-24,DEN,Denver Nuggets,22300340,2023-12-16,DEN vs. OKC,1610612760,723,1310,0.552,0.583,1365,3060,0.446,0.471,470,1311,0.359,0.365,895,1749,0.512,0.54,102.6,107.7
13,2023-24,DEN,Denver Nuggets,22300322,2023-12-14,DEN vs. BKN,1610612751,751,1319,0.569,0.586,1480,3161,0.468,0.476,495,1297,0.382,0.367,985,1864,0.528,0.545,100.6,112.9
